Part_Id,Part_name,Number_in_Stock,Other_Part_Details,Car_Id,Parent_Part_id_FK,Part_Level_Code,Part_Manufacturer_Code,Part_Type_Code,Supplier_Id,#Weight,Condition,Mileage_Donor_Vehicle
919,Lawanda019,-415297437,2CRF0K4SX8B9EY1K,392,918,-499685947,-396147795,-528705230,392,GIZ3F3SWX5,0LSEUFC,L9GDU51VOW7NA
920,Kyle5,321352459,HAD1,127,919,-1674957681,-1629290313,-1669390226,127,CVR,,B7UI1DFOA
921,Penny290,-1731224837,JDGBI6DMG,340,920,-757103254,-633497719,-725962851,340,L33PEHJ0,JZ97VQ7,N907P
922,Julio,-386903709,6704CLP1E4,771,921,1138373816,1211335721,1063785219,771,NACUPRW,4JV7PN71TD7,0O
923,Jasmine2,-989213343,16ELRJOT4,202,922,-1382660837,-1213084877,-1355664650,202,O,CQNJL808V9ABF1VXB9,
924,Elisabeth358,772392557,G5,359,923,-643724775,-543304233,-683584875,359,,OKCVOPFAYKD015VBS,EC7CNVQ8UXP9RT8
925,Toni8,-1844270777,SDZP2YFBRS,319,924,-852323661,-733288683,-786778943,319,,PLMPYLU8KROR9P,
926,Jolene5,1239092599,7XX87R8ZW1I72PRMPTB,188,925,-1445025269,-1285061181,-1405004980,188,AK5IYSJMGER,8IJ0UZT5Y,XWEXWYPQL5U6SWIO04ZZ
927,Shane,789505657,Q2IBYM0,620,926,405456150,540583809,422986037,620,,OH985KQ2MLNJZLQ1F5O,U5M6UC1EH6
928,Heath,1304195581,,228,927,-1271678213,-1107483126,-1258464790,228,PHSPB0XHCG4Q,6AOGTNBA,
929,Stacie079,1563248487,P79DBETMFLD,991,928,2109739271,2119168653,2119307520,991,,,W2SJC
930,Claudia,-988710072,G8GA5W0,629,929,443219288,555969259,450860339,629,68VNWR4BJX6GO0E5,WGONA4L0E7XPN,DHM2QW2116
931,Irma,-1574841039,BQIG5C5EM9LR8J,198,930,-1397605882,-1220607798,-1371263419,198,JDFZ949CY2YX40S,XOJY9SJOHCVDTSFI8F,RP9ZI2QS
932,Dylan600,-1686864451,T8UQAY097Y09T20T,854,931,1517754449,1507348229,1444946282,854,LCDKQV8AEYUIVCX367LD,9P7VCAMGFQGNHMKI44,2LOB4
933,Jonathan,1151832774,ZP4ZOT,36,932,-2019054439,-1986304271,-2035136542,36,7W3MAXP6D,16T7YBRXASKWY,
934,Nicole216,-1482601658,Z9E060LEX1M2A5PC,393,933,-496583456,-388186133,-525516523,393,XEG3N0LIN54L,LDDPT6NMC3,GW
935,Cherie114,1218567355,HAI53BCLGVRJF7,394,934,-495014812,-387274453,-518383608,394,AQHM4VRXFEGDG9,0,Q4O
936,Stuart89,-406753027,FNR0J037CMBSFYIK9D,504,935,-8669571,35706626,-44425446,504,,EQ8AAD,LIVSFQ4
937,Allan316,2046248413,IEB,398,936,-474173687,-368359905,-499097438,398,YI40JX4E992,DX,BUTQ
938,Edwin,-1318322880,VY1EP4TUITHNNDOSBD3,369,937,-602766392,-495739610,-654609897,369,OX8EMLTV,I8JKDBNVUI5,PQE01RLERSA
939,,-618613151,JRJXNYBI6LPQ4LV2H,981,938,2078684379,2055756165,2077031370,981,BKAM,96,Q
940,Darla3,1103504531,D3IRTYXB,,939,,,,,HZZP7QM1PM,AXP,M58GF22NHMAA1MAAUIDI
941,Sheldon3,260037987,6L,386,940,-527181641,-411610574,-575674631,386,KSDM3DVT58H62RUG2NNX,TPAYNC62I9I,QITPD38UPLUPQIN3E
942,Glenn2,1068833514,I4A5I4E4Q,581,941,279658050,398460019,269594578,581,E1F,4NXVGALAAO73IIIH1GZ,NE28SPQQZ4HY
943,Lawanda,-1729458326,SBOW,38,942,-2001659594,-1979643245,-2026273759,38,FJ2BYM8LD2TF9PYPHG,5X4Q7AW8695,K7UW
944,Jami,325409615,RJ1ILAP00MSXKZC35W,278,943,-1012353202,-889825201,-1003842042,278,0TWXCAKE1O65QXI,BE08BBC0,EQ2ZTSR
945,Myra671,-803728897,3KGY3ROD,919,944,1838348388,1785405315,1725683827,919,TSH6L8K,E54I7F4UP1193X,GLB3N7G4P43HQ3YM34DQ
946,Kevin864,972372060,MB,556,945,171129057,272611138,158254655,556,O10TXP,J6O6ED41JMR3I95Q,AIV
947,Alberto6,-523103668,2XU6STOZ9S4AIQ6U,569,946,224102714,332982851,222879023,569,CYRFBILP0E86W6X2,Z3RSZ80URDG73B8HTO,ZONAOL9H
948,Freddie0,426659317,EOME3SJAKYQXXUEPFP,751,947,1068318416,1105960178,965299801,751,Q24WZ9NR87,M6MY94KVFCLKJBXAZ,94FV
949,Darnell,-77935645,QTK9HXBAG5FDKT8GXOSZ,533,948,86349945,149498186,78761004,533,B9QGCGU6YI7572G,EKYNBM0OTGAJLOK03,AINU3REXASG
950,Levi0,772766386,AV7UX1CYPL3064BTE,633,949,482310982,585210281,457667392,633,C1NI,,PF
951,Loren85,564889021,GRH354L54PDG0MQVF,367,950,-619054252,-496459903,-661484235,367,YI2VK,5HOECLI6TWW60,763FHNIST1IT0YUT78N3
952,Samantha,-1981265394,C,591,951,303777582,425706860,306325252,591,CP3O2ACERORUGC,BF47ZV0YLA4KWQX,5FE472DVUSVUGK31
953,Billy9,-591875183,JWZBQKCDEPWN,796,952,1242191131,1297346203,1188917146,796,3ZJWX,,
954,Kristen20,-2066266850,IB7N7Q39R,532,953,85649564,143961350,72607805,532,IHA,7YYTOP5L1,TRPUSKXEYGY9N
955,Trisha4,1803110167,M,508,954,14244,54911265,-29851434,508,KPHCRO,F7RW,CS1QOBAL5XY8MZKDRS7
956,Edwin440,-70996906,9KG9BOEG,436,955,-312123369,-249088013,-339142760,436,S4IHUU4U,A9A9GT33B7WD9RP,TB
957,Tammi699,1664118309,,984,956,2086022814,2083389199,2086184069,984,OP3,8TDO,AMU7T3WWL5
958,Tisha5,-54571386,KR5CKS8R,109,957,-1761327500,-1682658339,-1736498452,109,7760UIIY,2GNPYLX2KRUDUAMG,HNI
959,Kendrick,-527144071,SQXIAI78695S,618,958,402070147,531980745,420974861,618,HT8TYHL,JQ4VMLS,CO38MSWKXXULP
960,Saul6,-1234440747,,687,959,740884536,831721762,660432813,687,10,VTC17DD827TNJ,1S80AQ3U4HH80C2TI
961,Garrett,1367146484,QHZV320I6JWRG,205,960,-1356248099,-1210135132,-1349015707,205,61BT995F235TDPIDJHI8,750RG2ZFH2,U
962,Marsha111,-1343659003,U5A1ZITVB2,531,961,84836597,141488027,70750271,531,M5NO81VM9ZNP3E5VC,LANKBFUUD2SL1D,FIRKPPE2W9YI
963,Adrienne,1632390380,Q3G76UTLEFVLW4PDA,643,962,531411739,625312065,480971605,643,LC3WI,G5S2ST41IYUV5,QKDKGCS8IKMRERJH
964,,,DLJ2PD1Z3,621,963,407726965,540700747,424988970,621,0U3G41DIRUKVO,CGC9Q,FXQAQI0NBKB1XUIY0A
965,Stephen35,-536685420,GJV5,810,964,1308908037,1338568103,1251857999,810,07ASS4I39BCH7QXW1Q,3QNQSYS6,P81K
966,Perry,1195624444,P,725,965,993276769,972248088,826915572,725,ANEYFI8,EKZD3LUNE9IG,5XY5TBYVKSU1SW01CX5
967,Ronnie,-1695993389,YKAZP3522ZKEX,341,966,-754265086,-629626767,-725757097,341,4Y9U977P,4LGKP41MGBBR9PI1,G6KQ
968,Misti,-432737565,4JBXHMOE367Q15,815,967,1317980210,1356175300,1278305277,815,2B3EUXKR4MUN,T0XN3EVH14HTYZ,SDHQSWECN4SJVT0MGH
969,Lorenzo911,-1081625,KPP,693,968,777466668,855414428,686407532,693,VSU8DHM9,5VL1979N4SY8OMTV,ZG63AQCAVSMYD811X
970,Darryl630,-1308268534,RQTZJOHEZNDHK6HB,751,969,1068318416,1105960178,965299801,751,9KI,L3GHJL17L2N0J,4RVGO4R7HH
971,Donna873,-828337792,J7F3OKG4SY2Z7IAV75KA,657,970,626698925,686326369,518020125,657,50H2AZ0JTQM8,IB3M,54ZPEQNL96ZFLIJ16FB
972,Harry,2045837856,S9Z7OQPPM,514,971,22116397,76273737,26890256,514,QT6BWDYI2G0,4GS3KCTU467V,S35
973,Kent83,379315879,JTU1H9335,403,972,-464954581,-352760770,-490262476,403,TP3472IVGRKA1BUM2227,858UJQLAKUO4LNL,P9JR1B29V7QOM9
974,Juan,923600139,VRQFES53LD1X0,556,973,171129057,272611138,158254655,556,XQT2JC6KV2KG1H9XELN4,,
975,Blanca2,278523576,QYFV0TQF5EJ,882,974,1651273912,1653441481,1603462179,882,ZZ9V9KJCF0DT0,WLZERVT0V4Q,EFNA5BAY53
976,Nathan86,2099655350,DGSL32EXO1IKTWLM3,769,975,1137404976,1201460537,1050774012,769,ZA,W1E7E,R6NA2ZO0
977,Rebekah945,-1755586831,ILSDAIU73CMGLBW,653,976,601953897,674470323,505809611,653,OPBBKOZT0UKOOGE2OYR,DKNS,6VKY3QKDRVEWGTFDFV
978,Alexandra7,-483531189,EOA09ZJ3SPFV2384,387,977,-524849831,-410633317,-574176438,387,6ARN8G27N,04KL4YYP7VN9M,DZLMYPB28WOOX9TBJ
979,Ana0,-76994404,WVXD06ARWZ1B8F,672,978,692198576,769649992,575689821,672,LANBXYT1EA918QZNRKYQ,UG,P6
980,Gwendolyn,-1576312957,NKIWC2ZJ1PKK2Y4Z,561,979,182615447,300670288,195839993,561,X7PVEXO24MS60,FUOLVJNT9X6V7ET,RW69OPAC7XM4
981,Kelli5,1902085245,I4PGYUDIZ9DZHRKA87,297,980,-919015832,-829257705,-893120006,297,91CJG9MJHA511NL,8Y979P2WFIU8RSBKB3,M5L8L8SNCH
982,Shari1,-1790101747,LBR8WBWOFL,959,981,2004175446,1965639071,1909975691,959,I9XNN2,S3R4KWSU0RU0HU4DX,6HNMHWIQORM3EDA00P0
983,Tiffany049,119081096,SRZYT3PRPQ4ECTMJ,192,982,-1427245337,-1266520736,-1385376873,192,G,9ZQSR6DPE,
984,Ronnie3,2129240458,X0ATQMDRQ,183,983,-1456833703,-1329367829,-1434131815,183,04Y9OHV8HQ,HMMJ3800HUPAHU14KHD,KFMOQA9HDQEF3271NVA
985,Telly9,2072490621,S4,941,984,1921650295,1862999503,1854277422,941,E0HHPEQ,MEDZ13F0CKQV,WFQ016UB7SXC
986,Jennie8,421657801,6YWSGLZJXGKHIRHXEFA,291,985,-957575452,-838539716,-946869771,291,QDW0HF4I9CK,QCD5AW8T4W,0M10YRL89A
987,Devin914,-1272005877,CQEB,26,986,-2056304530,-2061876914,-2051632492,26,3W0F4O9TT9SJXYAHR,VZIVQNLVC0F28MIZT0O,7OAA3YCUPK55OMNJGY9L
988,Esteban,-1585797337,15M637XNNJ5HK,462,987,-203892967,-179093593,-237846161,462,Y9BIQ544GTJ,3,2X3G
989,Quincy878,-1436341156,0J00JPC8UVUBG,875,988,1616333849,1625562724,1578818460,875,,SRH,1P4P6N4QSDVJ88F3M
990,Ty6,-1068343377,CPGJLEFFDC,714,989,931002504,943892980,789007109,714,WWJII01,ZAL4KII,U
991,Maurice,-1447853821,9N,886,990,1669928105,1661878596,1617331629,886,14XMGKC3J5NRT,42LK9PYVJHBA5I,CDA75AZP74Q
992,Bryant,333071207,V8C,374,991,-579481919,-472563368,-620870161,374,AUL5UB08F9UN,XFTG,UXXMQ0DI0YT9OWP1
993,Tisha69,2087333621,U398BQVL1TBQ,124,992,-1693293428,-1638392335,-1673767082,124,NE,,PG08ZTNEWJWOFINNO
994,Daniel,-1574972447,RRFBX2LW5XL6N5,504,993,-8669571,35706626,-44425446,504,RGQ3W5EVAKR,,BBSCM
995,Heidi,-564593679,2HCLJFGC83DQO0,459,994,-209423163,-186520165,-247491303,459,XOW7TILOXC5QCSOORTOP,6RD3NBA7GWKYIGE8QZY8,CGEJ1J9KY
996,,-1729852892,L4N13H8JY5QI,507,995,-271971,51532389,-34368395,507,3D61PH,BF7IGIOOR2JA2V,HOQZU497T
997,Max1,58720370,6O1OKK,813,996,1313455527,1352146045,1262575588,813,GPV9JZBRCNTD1PIFB,651,
998,Randolph46,-2074723585,JHP6WAE67,503,997,-13992239,35499238,-45976178,503,,KB0EP60,GUKF5MZ6EPD
999,Gerard841,1907536709,CXVRBGJM1,318,998,-852378235,-735715788,-787639324,318,4HP4H,I62G0RQUB5K7TM,TFWJE3DDABPW1
1000,Lashonda18,-1039106626,TYE,594,999,320110521,430767357,328832988,594,2B,OU1NFLJ1K,
